id,prediction
1832353251,1
1832353337,1
1832353319,0
1832353353,1
1832353138,1
1832353167,1
1832353170,1
1832353183,1
1832353190,1
1832353671,1
1832353915,1
1832353937,1
1832353966,1
1832351086,1
1832351110,1
1832351127,1
1832351170,1
1832351176,1
1832351185,1
1832351201,1
1832351216,1
1832351270,1
1832351122,1
1832351132,1
1832351505,1
1832351537,1
1832351568,1
1832351657,1
1832351668,1
1832351683,1
1832351851,1
1832351872,1
1832351926,1
1832351957,1
1832351981,1
1832355003,1
1832355021,1
1832355029,1
1832355133,1
1832355178,1
1832355528,1
1832355513,1
1832355621,1
1832355655,1
1832373256,1
1832373261,1
1832373312,1
1832373160,1
1832373585,1
1832373591,1
1832373679,1
1832373753,1
1832373765,1
1832373771,1
1832373922,1
1832373937,1
1832373912,0
1832373918,1
1832371062,1
1832371159,1
1832371210,1
1832371233,1
1832371331,1
1832371399,1
1832371159,1
1832371192,1
1832371513,0
1832371601,1
1832371618,1
1832371686,1
1832371698,1
1832371837,1
1832371811,1
1832371889,1
1832371915,1
1832371959,1
1832371989,1
1832375052,1
1832375093,1
1832375107,1
1832375155,1
1832375313,1
1832375362,1
1832375107,1
1832375551,1
1832375585,1
1832375700,1
1832375762,1
1832375793,1
1832375812,0
1832375815,1
1832375923,1
1832375937,0
1832375917,1
1832376238,1
1832376252,1
1832376255,1
1832376278,1
1832376110,1
1832376561,1
1832376575,1
1832376626,1
1832376837,1
1832376921,1
1832376923,1
1832376961,1
1832377162,1
1832377173,1
1832377177,1
1832377232,1
1832377317,1
1832377319,1
1832377121,1
1832377136,1
1832377175,1
1832377562,1
1832377719,1
1832377782,0
1832377893,1
1832377972,1
1832377976,1
1832377983,1
1832378220,1
1832378281,1
1832378289,1
1832378118,1
1832378121,1
1832378178,1
1832378557,1
1832378572,1
1832378621,1
1832378617,1
1832378653,1
1832378798,1
1832378855,1
1832378865,1
1832378896,1
1832378899,1
1832387525,1
1832387656,0
1832387662,1
1832387811,0
1832387823,1
1832388016,1
1832388071,1
1832388075,1
1832388117,1
1832388118,1
1832388182,1
1832388260,1
1832388381,1
1832388505,1
1832388516,1
1832388517,0
1832388533,1
1832388581,1
1832388596,1
1832388613,1
1832388660,1
1832388816,1
1832388853,1
1832388872,1
1832388926,1
1832388978,1
1832389000,1
1832389038,0
1832389039,1
1832389201,1
1832389211,1
1832389310,1
1832389331,1
1832389351,1
1832389369,1
1832389371,1
1832389103,1
1832389119,1
1832389162,1
1832389639,1
1832389672,1
1832389716,1
1832389710,1
1832389717,1
1832389762,1
1832389776,1
1832389800,1
1832389805,1
1832389908,1
1832390095,1
1832390180,1
1832390196,1
1832390202,1
1832390279,0
1832390280,1
1832390538,1
1832390572,1
1832390591,1
1832390666,1
1832390668,0
1832390691,1
1832390710,1
1832390816,1
1832390853,1
1832390897,1
1832390936,1
1832391218,1
1832391336,1
1832391381,1
1832391129,1
1832391571,1
1832391667,1
1832391738,1
1832391822,1
1832391986,1
1832392075,1
1832392099,1
1832392122,1
1832392138,1
1832392206,1
1832392320,1
1832392319,1
1832392362,1
1832392517,1
1832392558,1
1832392591,1
1832392609,1
1832392673,1
1832392713,1
1832392761,1
1832392826,1
1832392870,1
1832392875,1
1832577717,1
1832577871,1
1832578022,1
1832578018,1
1832578072,1
1832578080,1
1832578091,0
1832578136,0
1832578151,0
1832578217,1
1832578218,1
1832578219,1
1832578273,1
1832578333,1
1832578361,1
1832578375,1
1832578120,1
1832578523,1
1832578610,1
1832578650,1
1832578707,1
1832578716,1
1832578719,1
1832578819,1
1832578812,1
1832578860,1
1832578863,1
1832578888,1
1832578988,1
1832578993,1
1832578991,1
1832579016,1
1832579013,1
1832579065,1
1832579089,1
1832579093,1
1832579226,1
1832579229,1
1832579251,1
1832579119,1
1832579155,1
1832579525,1
1832579531,1
1832579518,1
1832579570,1
1832579679,1
1832579701,1
1832579791,1
1832579801,1
1832579811,1
1832579810,1
1832579911,1
1832580125,1
1832580158,1
1832580162,1
1832580268,1
1832580301,1
1832580391,1
1832580101,1
1832580152,1
1832580180,1
1832580526,1
1832580598,1
1832580692,1
1832580777,1
1832580812,1
1832580868,1
1832580875,0
1832580887,1
1832580931,1
1832580978,1
1832581132,1
1832581155,1
1832581218,1
1832581226,1
1832581171,1
1832581511,1
1832581557,1
1832581627,1
1832581717,1
1832581755,1
1832581763,1
1832581838,1
1832581811,1
1832581818,1
1832581981,1
1832582008,1
1832582021,1
1832582100,0
1832582126,1
1832582111,1
1832582171,1
1832582188,1
1832582212,1
1832582263,1
1832582277,1
1832582330,1
1832596155,1
1832596198,1
1832596291,1
1832596115,1
1832596118,1
1832596151,1
1832596588,1
1832596595,1
1832596602,1
1832596675,0
1832596707,0
1832596710,1
1832596735,1
1832596765,1
1832596770,1
1832596851,1
1832596872,1
1832596883,1
1832597018,1
1832597165,1
1832597218,1
1832597281,1
1832597100,1
1832597190,1
1832597510,0
1832597580,0
1832597656,1
1832597662,1
1832597690,1
1832597712,1
1832597753,1
1832597776,1
1832597895,1
1832597903,1
1832597983,1
1832598030,1
1832598036,1
1832598053,1
1832598117,1
1832598112,1
1832598117,1
1832598118,1
1832598237,1
1832598376,0
1832598132,1
1832598110,1
1832598113,1
1832598181,1
1832598192,1
1832598515,1
1832598581,1
1832598619,1
1832598708,1
1832598710,1
1832598818,1
1832598913,1
1832599013,1
1832599016,1
1832599077,1
1832599100,1
1832599189,1
1832599191,0
1832599211,1
1832599310,1
1832599105,1
1832599113,1
1832599126,1
1832599136,1
1832599531,1
1832599663,1
1832599726,0
1832599757,1
1832599851,1
1832599892,1
1832599971,1
1832599997,0
1832600001,1
1832600009,1
1832600019,1
1832600035,1
1832600055,1
1832600165,1
1832600197,1
1832600227,1
1832600288,1
1832600298,1
1832600303,1
1832600323,1
1832600313,1
1832600372,0
1832600385,1
1832600115,1
1832600175,1
1832600500,0
1832600502,1
1832631899,1
1832635035,1
1832635057,0
1832635078,1
1832635153,1
1832635268,1
1832635275,1
1832635286,0
1832635371,1
1832635391,1
1832635192,0
1832635529,1
1832635619,1
1832635699,1
1832635700,1
1832635722,1
1832635721,1
1832635726,1
1832635760,0
1832635761,1
1832635771,1
1832635807,1
1832635827,1
1832635881,1
1832635915,1
1832635962,1
1832635997,1
1832636007,1
1832636113,1
1832636131,1
1832636170,1
1832636261,0
1832636265,1
1832636272,1
1832636351,1
1832636385,1
1832636386,1
1832636117,1
1832636572,1
1832636597,1
1832636603,1
1832636609,1
1832636629,0
1832636812,1
1832636856,1
1832636925,1
1832636936,1
1832636973,1
1832637001,1
1832637010,1
1832637070,1
1832637096,1
1832637213,0
1832637360,1
1832637365,1
1832637388,1
1832637126,1
1832637173,1
1832637187,1
1832637198,1
1832637573,0
1832637589,1
1832637636,1
1832637610,1
1832637660,0
1832637662,0
1832637661,1
1832637675,0
1832637689,1
1832637721,1
1832637761,0
1832637866,1
1832637899,1
1832637967,1
1832637983,1
1832638018,1
1832638029,1
1832638057,1
1832638088,1
1832638219,1
1832638260,1
1832638273,1
1832638320,1
1832638335,1
1832638139,1
1832638169,1
1832638191,1
1832638500,1
1832638533,1
1832638539,1
1832638566,1
1832638571,1
1832638601,1
1832638610,1
1832638662,1
1832638681,1
1832638698,0
1832638710,1
1832655372,1
1832655183,1
1832655189,1
1832655196,1
1832655565,1
1832655595,1
1832655610,0
1832655627,1
1832655630,1
1832655669,1
1832655673,1
1832655675,1
1832655723,1
1832655737,1
1832655860,1
1832655931,1
1832656089,1
1832656152,1
1832656171,1
1832656190,1
1832656250,0
1832656320,1
1832656515,0
1832656567,1
1832656577,1
1832656602,1
1832656691,1
1832656712,1
1832656758,1
1832656960,1
1832656988,1
1832657011,1
1832657110,1
1832657156,1
1832657230,1
1832657216,1
1832657269,0
1832657273,1
1832657393,1
1832657113,1
1832657117,0
1832657155,1
1832657166,0
1832657167,1
1832657193,1
1832657617,1
1832657713,1
1832657788,1
1832657855,1
1832657880,1
1832657925,1
1832657977,1
1832658011,1
1832658019,1
1832658063,0
1832658097,1
1832658158,1
1832658182,1
1832658271,1
1832658311,1
1832658315,1
1832658362,1
1832658127,1
1832658173,1
1832658526,1
1832658595,1
1832658611,1
1832658735,1
1832658711,1
1832658715,1
1832658781,1
1832658852,1
1832658871,1
1832658902,1
1832658951,1
1832659079,1
1832659211,1
1832659215,1
1832659287,1
1832659370,1
1832659111,1
1832659118,1
1832659131,0
1832659133,0
1832659139,1
1832659155,1
1832659180,1
1832659535,1
1832659539,0
1832659589,1
1832659631,0
1832659668,1
1832659706,1
1832701781,1
1832701900,1
1832701981,1
1832702001,1
1832702016,0
1832702021,1
1832702066,0
1832702115,1
1832702122,1
1832702191,1
1832702221,0
1832702291,1
1832702368,1
1832702376,1
1832702388,1
1832702510,1
1832702527,0
1832702511,1
1832702592,0
1832702627,1
1832702661,0
1832702685,1
1832702690,1
1832702719,1
1832702730,1
1832702828,1
1832702856,0
1832702917,1
1832703001,1
1832703051,1
1832703069,1
1832703072,1
1832703092,0
1832703109,1
1832703113,1
1832703171,1
1832703191,0
1832703210,1
1832703256,1
1832703302,0
1832703308,1
1832703358,0
1832703397,1
1832703517,1
1832703538,1
1832703891,1
1832703951,1
1832701021,1
1832701052,1
1832701059,1
1832701063,1
1832701077,1
1832701275,1
1832701360,1
1832701183,1
1832701521,1
1832701527,1
1832701510,1
1832701759,0
1832701782,1
1832701878,1
1832701921,1
1832701989,1
1832705005,1
1832705007,1
1832705061,1
1832705091,1
1832705111,0
1832705112,1
1832705171,1
1832705186,1
1832705217,1
1832705227,0
1832705315,1
1832705366,1
1832705391,1
1832705128,1
1832705199,1
1832705503,1
1832705586,1
1832705590,1
1832705591,1
1832705609,1
1832705732,1
1832705719,1
1832705891,1
1832705977,1
1832706078,1
1832706080,1
1832706168,1
1832706191,0
1832706260,1
1832706331,1
1832706378,1
1832767268,1
1832767316,1
1832767313,1
1832767366,1
1832767125,1
1832767172,1
1832767523,1
1832767571,1
1832767575,1
1832767662,1
1832767716,1
1832767736,1
1832767711,1
1832767793,1
1832767836,1
1832767931,1
1832767950,1
1832768011,1
1832768065,1
1832768193,1
1832768206,1
1832768221,1
1832768228,1
1832768191,1
1832768513,0
1832768559,1
1832768610,1
1832768653,1
1832768689,1
1832768710,1
1832768761,1
1832768801,1
1832768835,1
1832768819,0
1832768850,1
1832769006,1
1832769030,1
1832769067,1
1832769077,1
1832769078,1
1832769262,0
1832769385,1
1832769399,1
1832769101,1
1832769119,1
1832769118,1
1832769160,1
1832769502,1
1832769531,1
1832769582,1
1832769633,1
1832769697,1
1832769705,1
1832769736,1
1832769823,1
1832769833,1
1832769876,1
1832769892,1
1832770013,1
1832770097,1
1832770098,1
1832770111,1
1832770116,1
1832770118,1
1832770171,1
1832770267,1
1832770280,1
1832770282,1
1832770287,1
1832770336,1
1832770375,1
1832770118,1
1832770125,1
1832770176,1
1832770511,1
1832770556,1
1832770557,1
1832770561,1
1832770592,1
1832770598,1
1832770657,1
1832770707,0
1832770713,1
1832770712,1
1832770797,1
1832770865,1
1832770888,1
1832770911,1
1832770981,1
1832771005,1
1832771127,1
1832771138,0
1832771281,1
1832771312,1
1832771368,1
1832771193,1
1832787117,1
1832787208,0
1832787226,1
1832787277,0
1832787281,0
1832787302,1
1832787315,1
1832787319,1
1832787367,1
1832787123,1
1832787132,1
1832787111,1
1832787119,1
1832787523,1
1832787567,1
1832787581,1
1832787655,1
1832787713,1
1832787801,1
1832787820,1
1832787822,1
1832787811,1
1832787867,1
1832787921,1
1832787915,1
1832787951,0
1832787987,1
1832787990,0
1832788039,1
1832788295,0
1832788309,1
1832788330,1
1832788332,1
1832788311,1
1832788381,1
1832788153,1
1832788183,1
1832788188,1
1832788199,0
1832788511,1
1832788819,0
1832788907,1
1832788918,1
1832788965,1
1832789123,1
1832789121,1
1832789153,1
1832789159,1
1832789186,1
1832789313,1
1832789392,1
1832789110,1
1832789181,0
1832789510,1
1832789586,1
1832789588,1
1832789598,1
1832789639,1
1832789616,1
1832789658,1
1832789708,1
1832789711,1
1832789761,1
1832789772,1
1832789820,1
1832789836,1
1832789938,1
1832789987,1
1832790007,1
1832790031,1
1832790095,0
1832790178,1
1832790213,1
1832790212,1
1832790263,1
1832790270,1
1832790290,1
1832790316,1
1832790356,1
1832790116,1
1832790129,1
1832790156,1
1832790161,1
1832790169,1
1832790171,1
1832790189,1
1832790519,1
1832790511,1
1832790599,1
1832790617,1
1832790759,0
1832790787,1
1832790801,1
1832790810,1
1832790855,1
1832790908,1
1832831011,1
1832831022,1
1832831010,0
1832831056,1
1832831059,1
1832831071,1
1832831100,1
1832831131,1
1832831181,0
1832831210,1
1832831232,1
1832831299,1
1832831309,1
1832831316,1
1832831318,1
1832831100,1
1832831125,1
1832831126,1
1832831170,1
1832831501,0
1832831627,1
1832831618,1
1832831619,0
1832831676,1
1832831681,1
1832831751,0
1832831779,1
1832831891,1
1832831911,1
1832831931,1
1832831935,1
1832831969,1
1832835033,1
1832835077,1
1832835183,1
1832835188,1
1832835216,0
1832835233,1
1832835360,1
1832835512,1
1832835562,1
1832835580,1
1832835665,1
1832835695,1
1832835790,1
1832835853,1
1832835973,1
1832835983,1
1832835991,1
1832835996,0
1832836002,1
1832836018,1
1832836062,1
1832836106,1
1832836137,1
1832836159,1
1832836197,1
1832836227,1
1832836216,1
1832836279,0
1832836312,1
1832836353,1
1832836387,1
1832836103,1
1832836132,1
1832836135,1
1832836158,1
1832836577,1
1832836598,1
1832836736,1
1832836863,1
1832836911,1
1832836911,1
1832836919,1
1832836910,1
1832836991,1
1832837026,1
1832837028,1
1832837051,1
1832837091,1
1832837190,1
1832837191,1
1832837193,1
1832837196,1
1832837219,1
1832837310,1
1832837311,1
1832837328,0
1832837381,1
1832837397,1
1832837120,1
1832837550,1
1832837570,0
1832837580,1
1832837680,1
1832837685,1
1832837831,1
1832837865,1
1832915982,1
1832916018,1
1832916070,1
1832916072,1
1832916081,1
1832916101,1
1832916112,0
1832916113,1
1832916110,1
1832916111,0
1832916160,1
1832916225,1
1832916267,1
1832916285,1
1832916299,1
1832916305,1
1832916322,1
1832916332,1
1832916336,1
1832916117,1
1832916130,0
1832916152,0
1832916181,1
1832916511,1
1832916558,1
1832916561,1
1832916609,1
1832916636,1
1832916658,1
1832916667,1
1832916673,1
1832916721,1
1832916802,1
1832916831,0
1832916850,1
1832916876,1
1832916898,1
1832916951,0
1832916963,1
1832917036,1
1832917081,1
1832917182,1
1832917198,0
1832917291,0
1832917303,1
1832917317,1
1832917355,1
1832917159,1
1832917529,1
1832917580,1
1832917630,1
1832917610,1
1832917711,1
1832917807,1
1832917818,1
1832917811,0
1832917918,1
1832917979,1
1832918109,1
1832918153,1
1832918202,1
1832918268,1
1832918293,1
1832918301,1
1832918301,1
1832918312,1
1832918393,1
1832918113,1
1832918172,1
1832918196,1
1832918529,1
1832918579,1
1832918595,1
1832918619,1
1832918681,1
1832918685,1
1832918700,1
1832918728,1
1832918767,1
1832918993,1
1832919011,1
1832919057,1
1832919098,1
1832919115,1
1832919195,1
1832919210,1
1832919215,1
1832919283,1
1832919308,1
1832919336,1
1832919339,1
1832919161,1
1832919162,0
1832919169,1
1832919515,0
1832919618,1
1832919671,1
1832919713,1
1833010711,1
1833010871,1
1833010917,1
1833011007,1
1833011031,1
1833011103,1
1833011132,0
1833011183,1
1833011250,1
1833011257,1
1833011266,1
1833011305,1
1833011371,1
1833011100,1
1833011128,0
1833011175,1
1833011666,1
1833011676,1
1833011711,1
1833011720,1
1833011757,1
1833011856,1
1833011925,1
1833012009,0
1833012011,1
1833012035,1
1833012086,1
1833012150,1
1833012152,1
1833012159,1
1833012238,1
1833012288,0
1833012332,1
1833012103,1
1833012128,1
1833012135,1
1833012177,1
1833012523,1
1833012603,1
1833012718,1
1833012762,1
1833012769,1
1833012790,1
1833012816,0
1833012828,1
1833012896,1
1833012912,1
1833012911,1
1833012956,1
1833012976,1
1833012981,1
1833012989,1
1833013051,1
1833013111,1
1833013112,1
1833013191,1
1833013235,1
1833013101,1
1833013522,1
1833013651,1
1833013711,1
1833013851,1
1833013863,1
1833013911,1
1833013913,1
1833011021,1
1833011136,0
1833011118,1
1833011158,1
1833011180,1
1833011208,1
1833011236,1
1833011251,1
1833011262,1
1833011356,1
1833011391,1
1833011393,1
1833011112,1
1833011159,1
1833011517,1
1833011511,1
1833011613,1
1833011700,1
1833011713,1
1833011789,1
1833011897,1
1833011933,1
1833011969,1
1833011989,1
1833015081,1
1833015091,1
1833015150,1
1833015280,1
1833015336,1
1833015337,1
1833019269,1
1833019511,1
1833019535,1
1833019556,1
1833019692,1
1833019811,1
1833019868,1
1833019875,1
1833019892,1
1833020033,1
1833020015,1
1833020070,1
1833020122,1
1833020150,1
1833020160,1
1833020239,1
1833020266,1
1833020275,1
1833020291,1
1833020312,1
1833020326,1
1833020356,1
1833020117,1
1833020523,1
1833020561,0
1833020561,1
1833020565,0
1833020568,1
1833020581,1
1833020631,1
1833020662,1
1833020717,1
1833020737,1
1833020833,1
1833020877,1
1833020896,1
1833020907,1
1833020931,1
1833020992,1
1833020998,1
1833021025,0
1833021010,0
1833021085,1
1833021091,1
1833021126,1
1833021165,0
1833021206,1
1833021257,1
1833021275,1
1833021287,1
1833021313,1
1833021385,1
1833021391,1
1833021111,1
1833021519,1
1833021530,1
1833021653,0
1833021726,1
1833021771,1
1833021791,1
1833021820,1
1833021832,1
1833022018,1
1833022061,0
1833022112,1
1833022121,1
1833022205,1
1833022263,1
1833022311,1
1833022326,0
1833022166,1
1833022172,1
1833022177,1
1833022185,1
1833022187,1
1833022193,1
1833022510,1
1833022551,1
1833022571,1
1833022596,1
1833022653,1
1833022829,1
1833022867,1
1833022915,0
1833022916,1
1833022932,1
1833022950,1
1833022956,1
1833022971,1
1833023033,0
1833023168,1
1833023175,0
1833023373,1
1833023117,1
1833183631,1
1833183710,1
1833183732,1
1833183753,1
1833183765,0
1833183822,0
1833183890,1
1833181039,1
1833181076,1
1833181098,1
1833181102,1
1833181112,1
1833181160,1
1833181167,1
1833181171,1
1833181285,1
1833181331,1
1833181331,0
1833181311,1
1833181350,1
1833181378,1
1833181101,1
1833181193,1
1833181195,1
1833181560,1
1833181589,1
1833181599,1
1833181608,1
1833181611,1
1833181695,0
1833181710,1
1833181732,1
1833181717,1
1833181776,1
1833181799,1
1833181909,1
1833181911,1
1833181970,1
1833185082,1
1833185096,1
1833185102,1
1833185121,1
1833185189,1
1833185196,1
1833185200,1
1833185218,1
1833185300,1
1833185312,1
1833185377,0
1833185397,1
1833185112,1
1833185521,1
1833185536,1
1833185575,1
1833185601,1
1833185718,1
1833185801,1
1833185805,1
1833185886,1
1833185890,1
1833185895,1
1833185935,1
1833185957,1
1833185997,1
1833186021,1
1833186063,1
1833186136,0
1833186197,1
1833186253,0
1833186312,1
1833186137,1
1833186187,1
1833186676,1
1833186729,1
1833186716,1
1833186761,1
1833186765,1
1833186770,1
1833186850,1
1833186909,1
1833186920,1
1833186938,1
1833186966,1
1833187000,1
1833187051,1
1833187111,1
1833187122,1
1833187229,1
1833187306,0
1833187387,0
1833187127,1
1833187516,1
1833187583,1
1833187629,1
1833187689,0
1833187692,1
1833187712,1
1833187727,1
1833207169,1
1833207515,1
1833207516,1
1833207581,1
1833207615,1
1833207712,1
1833207729,1
1833207732,1
1833207766,1
1833207777,0
1833207831,1
1833207870,1
1833207871,1
1833207927,1
1833207983,1
1833208011,0
1833208113,1
1833208128,1
1833208153,1
1833208159,1
1833208165,1
1833208207,1
1833208251,1
1833208300,1
1833208311,1
1833208329,1
1833208312,1
1833208360,1
1833208111,1
1833208117,1
1833208570,0
1833208609,1
1833208696,1
1833208752,1
1833208761,0
1833208790,1
1833208801,1
1833208852,1
1833208876,1
1833208929,1
1833208980,1
1833208986,1
1833209001,1
1833209016,1
1833209020,1
1833209125,1
1833209160,1
1833209189,1
1833209209,1
1833209232,1
1833209231,1
1833209281,1
1833209295,1
1833209307,1
1833209339,1
1833209385,0
1833209118,1
1833209169,1
1833209536,1
1833209601,1
1833209688,1
1833209695,1
1833209699,1
1833209715,1
1833209737,0
1833209797,1
1833209820,1
1833209819,0
1833209875,1
1833209903,1
1833209905,1
1833209959,1
1833210032,1
1833210015,1
1833210053,1
1833210115,1
1833210136,1
1833210150,0
1833210189,1
1833210192,1
1833210310,1
1833210612,0
1833210613,1
1833210623,1
1833210637,1
1833210658,1
1833210688,1
1833210699,1
1833210727,1
1833210910,0
1833210931,1
1833210988,1
1833210997,1
1833211032,1
1833211011,1
1833211087,1
1833211112,1
1833211126,1
1833211156,0
1833220812,1
1833220869,1
1833220872,1
1833221023,1
1833221050,1
1833221063,1
1833221168,1
1833221171,1
1833221201,1
1833221308,0
1833221318,1
1833221105,0
1833221135,1
1833221157,1
1833221508,1
1833221516,1
1833221563,1
1833221608,1
1833221616,1
1833221618,1
1833221811,1
1833221893,1
1833221928,1
1833221957,1
1833221987,1
1833222062,0
1833222080,1
1833222211,0
1833222277,1
1833222281,1
1833222288,1
1833222328,0
1833222381,1
1833222112,1
1833222161,1
1833222165,1
1833222513,1
1833222519,1
1833222528,1
1833222529,1
1833222530,1
1833222602,1
1833222610,1
1833222696,0
1833222830,1
1833222858,0
1833222862,1
1833222935,0
1833222972,1
1833222971,1
1833222976,1
1833222985,1
1833222995,1
1833223011,1
1833223026,1
1833223201,1
1833223311,1
1833223323,1
1833223353,1
1833223366,0
1833223109,1
1833223111,1
1833223189,1
1833223535,1
1833223586,1
1833223613,1
1833223617,1
1833223633,0
1833223638,1
1833223731,1
1833223712,1
1833223781,1
1833221006,1
1833221010,1
1833221133,1
1833221152,1
1833221195,1
1833221218,1
1833221353,1
1833221105,1
1833221115,1
1833221133,1
1833221168,0
1833221169,1
1833221600,1
1833221605,1
1833221708,1
1833221759,1
1833221770,1
1833221786,1
1833221791,1
1833221870,1
1833221882,1
1833221911,1
1833221916,1
1833221970,1
1833233617,1
1833233655,1
1833233658,1
1833233688,1
1833233691,1
1833233710,1
1833233950,1
1833231033,1
1833231115,1
1833231296,1
1833231303,1
1833231310,1
1833231327,1
1833231156,1
1833231163,1
1833231186,1
1833231518,1
1833231558,1
1833231602,0
1833231620,1
1833231722,1
1833231760,1
1833231762,1
1833231793,1
1833231839,1
1833231872,1
1833231878,1
1833231893,1
1833231912,1
1833235082,1
1833235101,1
1833235103,1
1833235127,1
1833235133,1
1833235135,1
1833235110,0
1833235171,1
1833235181,1
1833235351,1
1833235366,1
1833235395,1
1833235503,1
1833235510,1
1833235530,1
1833235561,1
1833235702,1
1833235712,1
1833235751,1
1833235796,1
1833235821,1
1833235851,1
1833235861,0
1833235893,1
1833235921,1
1833236033,1
1833236215,0
1833236257,1
1833236295,1
1833236355,1
1833236110,1
1833236152,1
1833236501,1
1833236522,1
1833236581,1
1833236617,1
1833236629,1
1833236718,1
1833236716,1
1833236800,1
1833236811,1
1833236816,0
1833236836,1
1833236871,1
1833236905,1
1833236965,1
1833236966,1
1833236981,1
1833236997,1
1833237100,1
1833237117,1
1833237172,1
1833237222,1
1833237271,1
1833237321,1
1833237327,0
1833237359,1
1833237136,1
1833237117,1
1833237163,0
1833237197,1
1833237532,1
1833237562,1
1833237583,1
1833237602,1
1833237660,1
1833237711,1
1833237805,1
1833308927,1
1833308986,1
1833309015,1
1833309071,1
1833309112,1
1833309179,1
1833309237,1
1833309211,1
1833309215,1
1833309301,0
1833309321,1
1833309391,1
1833309505,1
1833309535,1
1833309591,1
1833309680,1
1833309695,0
1833309752,1
1833309755,1
1833309822,1
1833309810,1
1833309935,1
1833309962,1
1833309987,1
1833309989,1
1833310016,1
1833310067,0
1833310083,1
1833310097,1
1833310139,1
1833310202,1
1833310206,0
1833310298,1
1833310331,1
1833310318,1
1833310111,1
1833310126,1
1833310111,1
1833310193,1
1833310503,1
1833310518,1
1833310633,1
1833310631,1
1833310719,0
1833310770,1
1833310836,1
1833310955,1
1833311105,1
1833311121,1
1833311155,1
1833311192,0
1833311309,1
1833311315,1
1833311168,1
1833311510,0
1833311521,1
1833311526,1
1833311511,1
1833311551,1
1833311711,1
1833311793,1
1833311791,1
1833311809,1
1833311821,1
1833311810,0
1833311813,1
1833311895,1
1833312029,1
1833312108,1
1833312119,1
1833312257,1
1833312262,1
1833312268,1
1833312318,1
1833312350,1
1833312368,1
1833312151,1
1833312525,1
1833312597,1
1833312612,1
1833312678,1
1833312688,1
1833312707,1
1833312719,1
1833312772,0
1833312892,1
1833312891,1
1833312953,1
1833312961,1
1833312987,1
1833313096,1
1833313105,0
1833313130,1
1833313139,1
1833313210,1
1833313263,1
1833313323,1
1833313369,1
1833313178,1
1833313500,1
1833313507,1
1833313518,0
1833313538,1
1833313558,1
1833313583,1
1833313663,1
1833313757,1
1833313761,1
1833313776,1
1833313818,0
1833313831,1
1833313926,1
1833313957,1
1833313987,1
1833311019,1
1833311029,1
1833311033,1
1833311056,1
1833311163,1
1833311166,1
1833311202,1
1833311211,1
1833311258,1
1833311261,1
1833311281,1
1833311322,1
1833311336,1
1833311396,1
1833311103,1
1833311106,1
1833311111,1
1833311558,1
1833311581,1
1833311588,1
1833311591,1
1833311657,1
1833311685,1
1833311726,1
1833311783,1
1833311816,0
1833311876,1
1833311991,1
1833315050,1
1833315095,1
1833315096,1
1833330816,0
1833330900,1
1833330905,1
1833330967,1
1833331001,1
1833331088,1
1833331230,1
1833331239,1
1833331306,1
1833331325,0
1833331336,1
1833331338,1
1833331135,0
1833331150,1
1833331512,1
1833331513,1
1833331653,1
1833331667,1
1833331673,1
1833331715,1
1833331758,1
1833331775,0
1833331823,1
1833331815,1
1833331925,1
1833332008,1
1833332059,1
1833332120,1
1833332193,0
1833332239,1
1833332216,1
1833332311,1
1833332319,1
1833332329,0
1833332337,1
1833332190,0
1833332196,1
1833332602,0
1833332790,1
1833332865,1
1833332911,1
1833332981,1
1833333157,1
1833333315,1
1833333351,1
1833333112,1
1833333129,1
1833333110,1
1833333160,1
1833333171,1
1833333503,1
1833333516,1
1833333525,1
1833333531,1
1833333511,1
1833333627,1
1833333629,1
1833333686,1
1833333716,1
1833333721,1
1833333772,1
1833333825,1
1833333862,1
1833333891,1
1833333895,1
1833333918,0
1833333978,1
1833333992,1
1833333995,0
1833331002,1
1833331033,1
1833331108,1
1833331125,1
1833331321,1
1833331339,0
1833331625,1
1833331631,1
1833331652,1
1833331706,1
1833331750,1
1833331800,1
1833331818,1
1833331821,1
1833331827,1
1833331817,1
1833331850,1
1833331880,1
1833331885,1
1833331911,1
1833331969,1
1833331986,1
1833335016,1
1833335022,1
1833335075,1
1833351310,0
1833351505,1
1833351510,1
1833351578,1
1833351588,1
1833351761,0
1833351797,1
1833351886,1
1833351892,1
1833351928,1
1833351935,1
1833355008,1
1833355021,1
1833355030,1
1833355058,1
1833355107,1
1833355170,1
1833355185,1
1833355202,1
1833355258,1
1833355322,1
1833355333,1
1833355117,1
1833355117,1
1833355181,1
1833355500,0
1833355519,1
1833355521,1
1833355531,1
1833355558,1
1833355570,1
1833355672,1
1833355692,1
1833355738,1
1833355718,1
1833355826,1
1833355858,1
1833355929,1
1833355913,1
1833355958,1
1833355962,0
1833356019,1
1833356060,1
1833356106,1
1833356107,1
1833356112,1
1833356127,1
1833356175,1
1833356211,1
1833356289,1
1833356121,1
1833356131,1
1833356181,1
1833356551,0
1833356558,1
1833356672,1
1833356700,1
1833356722,1
1833356776,1
1833356791,1
1833356800,1
1833356811,1
1833356891,1
1833356913,1
1833356970,0
1833357031,1
1833357062,1
1833357069,1
1833357115,1
1833357156,1
1833357163,0
1833357291,1
1833357306,1
1833357318,1
1833357370,1
1833357391,1
1833357395,0
1833357171,1
1833357180,1
1833357512,1
1833357753,1
1833357773,1
1833357862,1
1833357878,1
1833357883,1
